District,Venue_name,Venue_cat,Venue_catID
Ruissalo,Ruissalon Kesäkauppa,Miscellaneous Shop,4bf58dd8d48988d1ff941735
Ruissalo,Laivastontie,Auditorium,4bf58dd8d48988d173941735
Ruissalo,Punttisali,Gym,4bf58dd8d48988d176941735
Ruissalo,Silja land,Port,56aa371be4b08b9a8d57353e
Ruissalo,Joku Höyrymesta,College Bookstore,4bf58dd8d48988d1b1941735
Ruissalo,Turun Moottorivenekerho,Bay,56aa371be4b08b9a8d573544
Ruissalo,Ykköspirtti,Building,4bf58dd8d48988d130941735
Ruissalo,Klubi Terassi,Restaurant,4bf58dd8d48988d1c4941735
Ruissalo,m/s Baltic Princess Kuntosali,Gym,4bf58dd8d48988d176941735
Ruissalo,olivian huone,Prison,5310b8e5bcbc57f1066bcbf1
Ruissalo,olivian matala maja,Nightclub,4bf58dd8d48988d11f941735
Ruissalo,Riikan botski,Boat or Ferry,4bf58dd8d48988d12d951735
Ruissalo,Villa YH,Scandinavian Restaurant,4bf58dd8d48988d1c6941735
Ruissalo,Ohjusvene Rauma,Boat or Ferry,4bf58dd8d48988d12d951735
Ruissalo,Jumalten keinu,Other Nightlife,4bf58dd8d48988d11a941735
Ruissalo,joukon purjelaiva,Boat or Ferry,4bf58dd8d48988d12d951735
Ruissalo,Vetotelakka,Military Base,4e52adeebd41615f56317744
Ruissalo,Turun Moottorivenekerho,Event Space,4bf58dd8d48988d171941735
V,Laivurinkatu,Building,4bf58dd8d48988d130941735
V,Elomatic Oy,Office,4bf58dd8d48988d124941735
V,Kaasukello,Monument / Landmark,4bf58dd8d48988d12d941735
V,Kopioniini,Paper / Office Supplies Store,4bf58dd8d48988d121951735
V,Merimiehenkadun asuntoja,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
V,Cadmatic Headquarters,Office,4bf58dd8d48988d124941735
V,Loft-Tehdas,Housing Development,4f2a210c4b9023bd5841ed28
V,Laivurinkatu 2,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
V,Trout,Assisted Living,5032891291d4c4b30a586d68
V,sisäpiha,Plaza,4bf58dd8d48988d164941735
V,Studio Raynier Gomez🎶,Salsa Club,52e81612bcbc57f1066b79ec
V,kp's sauna,Sauna / Steam Room,58daa1558bbb0b01f18ec1ae
V,Miran Ja Susun Holihuoneisto,Jazz Club,4bf58dd8d48988d1e7931735
V,pilekeidas,Bar,4bf58dd8d48988d116941735
V,Levottomat Jatkot @ kp,Lounge,4bf58dd8d48988d121941735
V,Cassun ja Kojon kaljamaja,Cocktail Bar,4bf58dd8d48988d11e941735
V,J&A's Humaltumishuoneisto,Cocktail Bar,4bf58dd8d48988d11e941735
V,lähteiden bilekämppä,Cocktail Bar,4bf58dd8d48988d11e941735
V,Kp's multifunctional kitchen,Restaurant,4bf58dd8d48988d1c4941735
V,Purserinpuisto,Park,4bf58dd8d48988d163941735
V,Max's place,Nightclub,4bf58dd8d48988d11f941735
V,Jennyn parveke,Salsa Club,52e81612bcbc57f1066b79ec
V,aarnijärvien keittiö,Fast Food Restaurant,4bf58dd8d48988d16e941735
V,Bussipysäkki 7,Bus Stop,52f2ab2ebcbc57f1066b8b4f
V,Aarnijärvien Oven Takana,Hotel,4bf58dd8d48988d1fa931735
V,marikan sänky,Drugstore,5745c2e4498e11e7bccabdbd
V,Tony's Partyhouse,Building,4bf58dd8d48988d130941735
V,kp's carage,Parking,4c38df4de52ce0d596b336e1
V,Akhtarin Palatsi,Comedy Club,4bf58dd8d48988d18e941735
V,jennan sänky,Nightclub,4bf58dd8d48988d11f941735
V,Jonnan sänky,Nightclub,4bf58dd8d48988d11f941735
V,Croatian Food Heaven,Restaurant,4bf58dd8d48988d1c4941735
V,Purserinpuiston koirakakila,Dog Run,4bf58dd8d48988d1e5941735
V,oma sänky,Other Nightlife,4bf58dd8d48988d11a941735
V,Mikon ja Nikon kämppä,Assisted Living,5032891291d4c4b30a586d68
V,J&J's,Bed & Breakfast,4bf58dd8d48988d1f8931735
V,Asunto Oy Laivurinkatu 1,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
V,laivurinkatu 4b,Club House,52e81612bcbc57f1066b7a35
Artukainen,Turun Messukeskus,Convention Center,4bf58dd8d48988d1ff931735
Artukainen,Turun Messukeskus D-Halli,Event Space,4bf58dd8d48988d171941735
Artukainen,Turun Sanomat - Lehtitalo,Office,4bf58dd8d48988d124941735
Artukainen,Aulakahvion pikaruokapiste,Fast Food Restaurant,4bf58dd8d48988d16e941735
Artukainen,isin volkkari,Moving Target,4f2a23984b9023bd5841ed2c
Artukainen,Jeren Vauhtiauto,Cable Car,52f2ab2ebcbc57f1066b8b50
Artukainen,Jukka Rintala Design messupaja,Art Gallery,4bf58dd8d48988d1e2931735
Artukainen,Pysäkki 740,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Artukainen,Messukeskuksen Parkkipaikka,Parking,4c38df4de52ce0d596b336e1
Artukainen,Artukaisten Ratsastuskoulu,Stables,4eb1baf03b7b2c5b1d4306ca
Artukainen,SmartPOST K-Team päivät,Post Office,4bf58dd8d48988d172941735
Artukainen,länsikaaren pysäkki,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Artukainen,Hotelli Artukaisten Paviljonki,Hotel,4bf58dd8d48988d1fa931735
Artukainen,Kartanontallin maneesi✨,Palace,52e81612bcbc57f1066b7a14
Artukainen,Tapahtumaravintola,Restaurant,4bf58dd8d48988d1c4941735
Artukainen,Lumikonkadun Pysäkki,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Artukainen,DS Smith Packaging,Factory,4eb1bea83b7b6f98df247e06
Artukainen,muhis 2 kämppä,Assisted Living,5032891291d4c4b30a586d68
Artukainen,Pernod Ricard Finland,Factory,4eb1bea83b7b6f98df247e06
Artukainen,Katjan kynsistudio💅🏼,Building,4bf58dd8d48988d130941735
Artukainen,pysäkki 742,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Artukainen,Artukaisten Malja-kenttä,Stables,4eb1baf03b7b2c5b1d4306ca
Artukainen,Nicken Sihisevä Yaris,Moving Target,4f2a23984b9023bd5841ed2c
Artukainen,siskon majatalo,Assisted Living,5032891291d4c4b30a586d68
Artukainen,pysäkki 520,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Artukainen,Taxi,Moving Target,4f2a23984b9023bd5841ed2c
Artukainen,Artukainen Camping,Campground,4bf58dd8d48988d1e4941735
Artukainen,Messuravintola,Restaurant,4bf58dd8d48988d1c4941735
Artukainen,Turun Messut,Convention Center,4bf58dd8d48988d1ff931735
Artukainen,Artukaisten ratsastuskeskus,Stables,4eb1baf03b7b2c5b1d4306ca
Artukainen,Kartanon Talli,Stables,4eb1baf03b7b2c5b1d4306ca
Artukainen,"""Sauna-kaffila""",Cafeteria,4bf58dd8d48988d128941735
Artukainen,Lunskin luukku ✌🏼️,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Artukainen,reean  kuppikartano,Club House,52e81612bcbc57f1066b7a35
Artukainen,Pysäkki 1523,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Artukainen,kasperin auto,College Auditorium,4bf58dd8d48988d1af941735
Artukainen,Lumikonkatu,Assisted Living,5032891291d4c4b30a586d68
Runosmäki,Runostuoppi,Bar,4bf58dd8d48988d116941735
Runosmäki,R-kioski,Convenience Store,4d954b0ea243a5684a65b473
Runosmäki,runosmäen pummipenkit,Bar,4bf58dd8d48988d116941735
Runosmäki,Satama Runosmäki,Karaoke Bar,4bf58dd8d48988d120941735
Runosmäki,Runosmäen Kukka,Flower Shop,4bf58dd8d48988d11b951735
Runosmäki,Runosmäen Kirjasto,Library,4bf58dd8d48988d12f941735
Runosmäki,ässä's place🍻,Housing Development,4f2a210c4b9023bd5841ed28
Runosmäki,Raskinpolku,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Runosmäki,Runosmäen Parturi-kampaamo,Cosmetics Shop,4bf58dd8d48988d10c951735
Runosmäki,Piiparinpolun päiväkoti,Playground,4bf58dd8d48988d1e7941735
Runosmäki,Nunnavuoren palloiluhalli,Recreation Center,52e81612bcbc57f1066b7a26
Runosmäki,Sale,Grocery Store,4bf58dd8d48988d118951735
Runosmäki,Can Kebab-Pizzeria,Pizza Place,4bf58dd8d48988d1ca941735
Runosmäki,Punanen tarha,Tree,52e81612bcbc57f1066b7a24
Runosmäki,heidin valtakunta😌,Building,4bf58dd8d48988d130941735
Runosmäki,emman valtakunta👸,Hotel,4bf58dd8d48988d1fa931735
Runosmäki,venlan äitin auto,Moving Target,4f2a23984b9023bd5841ed2c
Runosmäki,ceccin bileluola🎉,Beach Bar,52e81612bcbc57f1066b7a0d
Runosmäki,Helenin Lastentarha,Baby Store,52f2ab2ebcbc57f1066b8b32
Runosmäki,runosmäen kirjaston parkkipaikka,Parking,4c38df4de52ce0d596b336e1
Runosmäki,Hovivuorten Masterchefkeittiö🍴,Buffet,52e81612bcbc57f1066b79f4
Runosmäki,Riinan koti 😻,Assisted Living,5032891291d4c4b30a586d68
Runosmäki,Magdan kaappi 👻,Ice Cream Shop,4bf58dd8d48988d1c9941735
Runosmäki,äitin 🚗💨,Moving Target,4f2a23984b9023bd5841ed2c
Runosmäki,nikke's place,Assisted Living,5032891291d4c4b30a586d68
Runosmäki,Jennan Luona,Building,4bf58dd8d48988d130941735
Runosmäki,Hannun & Kertun Hiekkalinna,Beach Bar,52e81612bcbc57f1066b7a0d
Runosmäki,Isin audi 💖,Rental Car Location,4bf58dd8d48988d1ef941735
Runosmäki,Hongiston laboratorio,College Lab,4bf58dd8d48988d1a5941735
Runosmäki,Giten pitkäruotsi 🙅,College Classroom,4bf58dd8d48988d1a0941735
Runosmäki,Turun lyseon/ Manchester Cityn lukio/akatemia/headquarter,Soccer Field,4cce455aebf7b749d5e191f5
Runosmäki,Magdan lattia,Gay Bar,4bf58dd8d48988d1d8941735
Runosmäki,Pandapuisto ❤👌,Park,4bf58dd8d48988d163941735
Runosmäki,runosmäen nuorisotalon piha,Trailer Park,52f2ab2ebcbc57f1066b8b55
Runosmäki,heidi's,Strip Club,4bf58dd8d48988d1d6941735
Runosmäki,Kandishin Houze,Gun Range,52e81612bcbc57f1066b7a11
Runosmäki,räzin ipad luola,College Classroom,4bf58dd8d48988d1a0941735
Runosmäki,Parkkis,Parking,4c38df4de52ce0d596b336e1
Yli-Maaria,Ilmestyspäivän pallokenttä,Soccer Field,4cce455aebf7b749d5e191f5
Yli-Maaria,Pysäkki 1783,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Yli-Maaria,Hyppäskentän Leikkipuisto/Hopplanens Lekplats,Playground,4bf58dd8d48988d1e7941735
Yli-Maaria,mustikkametäs,Castle,50aaa49e4b90af0d42d5de11
Yli-Maaria,vakiniityn työmaa,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Yli-Maaria,Janitan keittiö🍴☕️🍷,Restaurant,4bf58dd8d48988d1c4941735
Yli-Maaria,Kekrinkujan kääntöpaikka,Garden,4bf58dd8d48988d15a941735
Yli-Maaria,Hilla's,Circus,52e81612bcbc57f1066b79e7
Yli-Maaria,Millan valtakunta a.k.a lääkehuone,Emergency Room,4bf58dd8d48988d194941735
Yli-Maaria,Lenkkipolku,Recreation Center,52e81612bcbc57f1066b7a26
Yli-Maaria,RalliGator,Moving Target,4f2a23984b9023bd5841ed2c
Yli-Maaria,mikon auto,Moving Target,4f2a23984b9023bd5841ed2c
Yli-Maaria,mustalaisen maja,Farm,4bf58dd8d48988d15b941735
Yli-Maaria,pysäkki 269,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Yli-Maaria,Ahosten Takamettä,Forest,52e81612bcbc57f1066b7a23
Yli-Maaria,Ypsilon,School,4bf58dd8d48988d13b941735
Yli-Maaria,Aada's place,Pub,4bf58dd8d48988d11b941735
Yli-Maaria,Tilda's Place 👑,Nightclub,4bf58dd8d48988d11f941735
Yli-Maaria,sussun sänky 👌💖,Hotel,4bf58dd8d48988d1fa931735
Yli-Maaria,pysäkki 1785,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Yli-Maaria,Artturin menomesta,Nightclub,4bf58dd8d48988d11f941735
Yli-Maaria,T1785,Bus Station,4bf58dd8d48988d1fe931735
Yli-Maaria,JP's another bed,Assisted Living,5032891291d4c4b30a586d68
Yli-Maaria,Penttisten palatsi🏰,Building,4bf58dd8d48988d130941735
Yli-Maaria,Selänteiden sauna,Sauna / Steam Room,58daa1558bbb0b01f18ec1ae
Yli-Maaria,Roopen kokkiohjelma,Buffet,52e81612bcbc57f1066b79f4
Yli-Maaria,PadeBussi,Bus Line,4bf58dd8d48988d12b951735
Yli-Maaria,Penttisten takapiha😎,Garden,4bf58dd8d48988d15a941735
Yli-Maaria,jennyn ralli ford,Moving Target,4f2a23984b9023bd5841ed2c
Yli-Maaria,Ylitalon Volvo,Boat or Ferry,4bf58dd8d48988d12d951735
Yli-Maaria,Ysien Kisane Matkabussi🚃❤,Travel Lounge,4f04b25d2fb6e1c99f3db0c0
Yli-Maaria,vittu,College Administrative Building,4bf58dd8d48988d197941735
Yli-Maaria,Jennan valtakunta💗👑🐫,Assisted Living,5032891291d4c4b30a586d68
Yli-Maaria,Joku Keinu,Hot Spring,4bf58dd8d48988d160941735
Yli-Maaria,Sakun Kisane Jopo,Recreation Center,52e81612bcbc57f1066b7a26
Yli-Maaria,kristan homekoti,Chinese Restaurant,4bf58dd8d48988d145941735
Yli-Maaria,toukon palatsi🏯,Gay Bar,4bf58dd8d48988d1d8941735
Yli-Maaria,krista's,Castle,50aaa49e4b90af0d42d5de11
Yli-Maaria,Jenna's place💗,Auto Garage,52f2ab2ebcbc57f1066b8b44
Yli-Maaria,siskon muksula,Playground,4bf58dd8d48988d1e7941735
Kakskerta,Kakskerran kirkko,Church,4bf58dd8d48988d132941735
Kakskerta,Brinkhallin Kartano,Historic Site,4deefb944765f83613cdba6e
Kakskerta,Niittysaari,Island,50aaa4314b90af0d42d5de10
Kakskerta,Brinkhallin uimaranta,Beach,4bf58dd8d48988d1e2941735
Kakskerta,Kakskerranjärvi,Lake,4bf58dd8d48988d161941735
Kakskerta,kakserran perämettä,Trailer Park,52f2ab2ebcbc57f1066b8b55
Kakskerta,s/y Henrika,Moving Target,4f2a23984b9023bd5841ed2c
Kakskerta,Myllykylän uimaranta,Beach,4bf58dd8d48988d1e2941735
Kakskerta,cobalt 263,Boat or Ferry,4bf58dd8d48988d12d951735
Kakskerta,Helokosken Kesähuvila,Summer Camp,52e81612bcbc57f1066b7a10
Kakskerta,Villen Mökki,Nightclub,4bf58dd8d48988d11f941735
Kakskerta,pysäkki 1285,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Kakskerta,Kakskerranjärvi,Lake,4bf58dd8d48988d161941735
Kakskerta,Mökillä 🌞,Forest,52e81612bcbc57f1066b7a23
Kakskerta,Hennalan seurakuntakoti,Trailer Park,52f2ab2ebcbc57f1066b8b55
Kakskerta,Myllykylän Työleiri,Housing Development,4f2a210c4b9023bd5841ed28
Kakskerta,naapurin hieronta,Massage Studio,52f2ab2ebcbc57f1066b8b3c
Kakskerta,Kuusamosaari,Pier,4e74f6cabd41c4836eac4c31
Kakskerta,Kuusamosaari,Pier,4e74f6cabd41c4836eac4c31
Kakskerta,pysäkki,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Kakskerta,pehmopeti💚,Concert Hall,5032792091d4c4b30a586d5c
Kakskerta,Rantasali,Convention Center,4bf58dd8d48988d1ff931735
Kakskerta,Karlssonin Vene,Boat or Ferry,4bf58dd8d48988d12d951735
Kakskerta,Mettähommia,Other Great Outdoors,4bf58dd8d48988d162941735
Kakskerta,Jussin Paatti,Boat or Ferry,4bf58dd8d48988d12d951735
Kakskerta,Iitun Kaara🚘,Cable Car,52f2ab2ebcbc57f1066b8b50
Kakskerta,kummitustalo,Gay Bar,4bf58dd8d48988d1d8941735
Kakskerta,pia reenit😎,Go Kart Track,52e81612bcbc57f1066b79ea
Kakskerta,Peter's bierhaus,Beach Bar,52e81612bcbc57f1066b7a0d
Kakskerta,mögsä,Assisted Living,5032891291d4c4b30a586d68
Kakskerta,myllerin  2times hoodit :3,Auto Garage,52f2ab2ebcbc57f1066b8b44
Kakskerta,angstikappeli,Assisted Living,5032891291d4c4b30a586d68
Kakskerta,kakskerran talli,Parking,4c38df4de52ce0d596b336e1
Kakskerta,Villa Vapparn 🏠,Comedy Club,4bf58dd8d48988d18e941735
Jäkärlä,Jäkärlän koulu,College Academic Building,4bf58dd8d48988d198941735
Jäkärlä,Jäkärlän koulun liikuntahalli,Recreation Center,52e81612bcbc57f1066b7a26
Jäkärlä,Osuuspankki Jäkärlä,Bank,4bf58dd8d48988d10a951735
Jäkärlä,Sale,Grocery Store,4bf58dd8d48988d118951735
Jäkärlä,Torino Kebab-Pizzeria,Pizza Place,4bf58dd8d48988d1ca941735
Jäkärlä,Maarian Reippaan Kolo,Office,4bf58dd8d48988d124941735
Jäkärlä,nopee auto😎😎😎😎,Rental Car Location,4bf58dd8d48988d1ef941735
Jäkärlä,sanen lattia perkele :D,Building,4bf58dd8d48988d130941735
Jäkärlä,sanen lattia saatana :D,Building,4bf58dd8d48988d130941735
Jäkärlä,Ulkona,Garden,4bf58dd8d48988d15a941735
Jäkärlä,Bussi 22,Bus Line,4bf58dd8d48988d12b951735
Jäkärlä,pallopuisto,Park,4bf58dd8d48988d163941735
Jäkärlä,sanen keittiö,American Restaurant,4bf58dd8d48988d14e941735
Jäkärlä,Keittiö🍴,Tea Room,4bf58dd8d48988d1dc931735
Jäkärlä,jessen pleissi,Comedy Club,4bf58dd8d48988d18e941735
Jäkärlä,sanen ja venlan panohetki,Bed & Breakfast,4bf58dd8d48988d1f8931735
Jäkärlä,sanen kokkitalo,Burger Joint,4bf58dd8d48988d16c941735
Jäkärlä,perkkiönkatu,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Jäkärlä,mummin ja pappan koti 👵🏼👴🏼,Bakery,4bf58dd8d48988d16a941735
Jäkärlä,Johannan nahkasohva🛋,BBQ Joint,4bf58dd8d48988d1df931735
Jäkärlä,Jokken Hybridi,Club House,52e81612bcbc57f1066b7a35
Jäkärlä,Masan Tehogolffi,Moving Target,4f2a23984b9023bd5841ed2c
Jäkärlä,toisen siskon kämppä,Assisted Living,5032891291d4c4b30a586d68
Jäkärlä,Sassen penthouse,Strip Club,4bf58dd8d48988d1d6941735
Jäkärlä,Janina's,Strip Club,4bf58dd8d48988d1d6941735
Jäkärlä,Annin aurinkoterassi,Garden,4bf58dd8d48988d15a941735
Jäkärlä,Annin Keittiö,Restaurant,4bf58dd8d48988d1c4941735
Jäkärlä,Perkkiönkadun puisto,Playground,4bf58dd8d48988d1e7941735
Jäkärlä,Paska patja,Circus,52e81612bcbc57f1066b79e7
Jäkärlä,kasuaali kaksio 👀,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Jäkärlä,jossun koti 💁🏼,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Jäkärlä,janin salainen tupakka huone,Assisted Living,5032891291d4c4b30a586d68
Jäkärlä,maarian kotihoito,Office,4bf58dd8d48988d124941735
Jäkärlä,Allu's Hood,Gay Bar,4bf58dd8d48988d1d8941735
Jäkärlä,Kuka Voi Oll,Garden,4bf58dd8d48988d15a941735
Jäkärlä,jeren punkka,Water Park,4bf58dd8d48988d193941735
Jäkärlä,Food Heaven,Vietnamese Restaurant,4bf58dd8d48988d14a941735
Jäkärlä,jesarin tilausbussi,Bus Line,4bf58dd8d48988d12b951735
Jäkärlä,joku rappukäytävä,Adult Boutique,5267e446e4b0ec79466e48c4
Jäkärlä,Apteekki,Medical Center,4bf58dd8d48988d104941735
Pikisaari,Peter Thorwösten Leikkipaikka,Playground,4bf58dd8d48988d1e7941735
Pikisaari,Ruissalon Juhlasali,General Entertainment,4bf58dd8d48988d1f1931735
Pikisaari,Silja ensiapu,Boat or Ferry,4bf58dd8d48988d12d951735
Pikisaari,Ruissalon Kansanpuisto,Park,4bf58dd8d48988d163941735
Pikisaari,M/S Viking Grace,Boat or Ferry,4bf58dd8d48988d12d951735
Pikisaari,Hirvensalo,National Park,52e81612bcbc57f1066b7a21
Pikisaari,Jänessaari,Island,50aaa4314b90af0d42d5de10
Pikisaari,Finnlink,Boat or Ferry,4bf58dd8d48988d12d951735
Pikisaari,Camillan Vene,Boat or Ferry,4bf58dd8d48988d12d951735
Pikisaari,niken kotii😼,Nightclub,4bf58dd8d48988d11f941735
Pikisaari,Marjaanan käsityöluokka,Student Center,4bf58dd8d48988d1ab941735
Pikisaari,Aleksin valtakunta,Building,4bf58dd8d48988d130941735
Pikisaari,fb ettan headquarters 2,College Classroom,4bf58dd8d48988d1a0941735
Pikisaari,pysäkki 127,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Pikisaari,Intiaaniväijy,Scenic Lookout,4bf58dd8d48988d165941735
Pikisaari,Neean jillailu mesta,General Entertainment,4bf58dd8d48988d1f1931735
Pikisaari,Rantalenkki,Sports Bar,4bf58dd8d48988d11d941735
Pikisaari,random luokka aboamare,College Academic Building,4bf58dd8d48988d198941735
Pikisaari,vesipojat,Beer Garden,4bf58dd8d48988d117941735
Pikisaari,pippalot,College Auditorium,4bf58dd8d48988d1af941735
Pikisaari,Någå Random Porvari Hus,Castle,50aaa49e4b90af0d42d5de11
Pikisaari,jusun kia,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Pikisaari,Silja Galaxy,Boat or Ferry,4bf58dd8d48988d12d951735
Pikisaari,Ruissalo,Pool,4bf58dd8d48988d15e941735
Pikisaari,Hege's,Wine Bar,4bf58dd8d48988d123941735
Pikisaari,Luotsituvanaukion terde 🌞🍹,Lounge,4bf58dd8d48988d121941735
Pikisaari,silja line,Beer Garden,4bf58dd8d48988d117941735
Pikisaari,Möksän parvi♥,Housing Development,4f2a210c4b9023bd5841ed28
Pikisaari,Anskun terde ☀️,Bathing Area,52e81612bcbc57f1066b7a28
Pikisaari,s/y Möte,Boat or Ferry,4bf58dd8d48988d12d951735
Pikisaari,S/Y TMX,Boat or Ferry,4bf58dd8d48988d12d951735
Pikisaari,Terrassen Mat & Bar,Restaurant,4bf58dd8d48988d1c4941735
Pikisaari,Kalle's place,Nightclub,4bf58dd8d48988d11f941735
Pikisaari,Möksäpöksä♥,Club House,52e81612bcbc57f1066b7a35
Pikisaari,Airisto Segelsällskap i Åbo,Club House,52e81612bcbc57f1066b7a35
Pikisaari,Karhumetsä,Burrito Place,4bf58dd8d48988d153941735
Pikisaari,montinien vessa,Public Bathroom,5744ccdfe4b0c0459246b4c4
Puistomäki,Uittamon bunkkerit,Other Great Outdoors,4bf58dd8d48988d162941735
Puistomäki,puistomäki,Forest,52e81612bcbc57f1066b7a23
Puistomäki,lähimetsä,Forest,52e81612bcbc57f1066b7a23
Puistomäki,heikkilän sali,Athletics & Sports,4f4528bc4b90abdf24c9de85
Puistomäki,Isän Hiace,Moving Target,4f2a23984b9023bd5841ed2c
Puistomäki,Pysäkki 925,Bus Station,4bf58dd8d48988d1fe931735
Puistomäki,Valtterin kotipesäke,Lounge,4bf58dd8d48988d121941735
Puistomäki,Omatoimine Treeni,Other Great Outdoors,4bf58dd8d48988d162941735
Puistomäki,uus vakio 🚬 pleissi,Playground,4bf58dd8d48988d1e7941735
Puistomäki,vakio röökipaikka,Buddhist Temple,52e81612bcbc57f1066b7a3e
Puistomäki,Reben sänky,College Classroom,4bf58dd8d48988d1a0941735
Puistomäki,adan peti❤️,Fishing Spot,52e81612bcbc57f1066b7a0f
Puistomäki,Jerpan luukku,Nightclub,4bf58dd8d48988d11f941735
Puistomäki,luntamoitten keittö🍴,Restaurant,4bf58dd8d48988d1c4941735
Puistomäki,konstan autopaja,Hotel,4bf58dd8d48988d1fa931735
Puistomäki,soukkilan fiat,Cruise Ship,55077a22498e5e9248869ba2
Puistomäki,Hurden terassi,Plaza,4bf58dd8d48988d164941735
Puistomäki,Vilin Uittamoresidenssi,BBQ Joint,4bf58dd8d48988d1df931735
Puistomäki,SANNAN VIP PRIVATE PARTYLUOLA,Whisky Bar,4bf58dd8d48988d122941735
Puistomäki,Eteläkatu,Housing Development,4f2a210c4b9023bd5841ed28
Puistomäki,jemin benseritalli,Nightclub,4bf58dd8d48988d11f941735
Puistomäki,sannin partyhouse❤️🎉,Nightclub,4bf58dd8d48988d11f941735
Puistomäki,aurinko,Field,4bf58dd8d48988d15f941735
Puistomäki,alisan olohuone,Lounge,4bf58dd8d48988d121941735
Puistomäki,Puistomäen Parooni,Housing Development,4f2a210c4b9023bd5841ed28
Puistomäki,fanny's ❤️,Strip Club,4bf58dd8d48988d1d6941735
Puistomäki,Valtteri's 🙌,Trailer Park,52f2ab2ebcbc57f1066b8b55
Puistomäki,At Knuuknuu,Housing Development,4f2a210c4b9023bd5841ed28
Puistomäki,Luntamo's kitchen,Bakery,4bf58dd8d48988d16a941735
Puistomäki,Marttakerho,Karaoke Bar,4bf58dd8d48988d120941735
Puistomäki,Kiven lohkare,Trail,4bf58dd8d48988d159941735
Puistomäki,Alisan huone&sänky,Nightclub,4bf58dd8d48988d11f941735
Puistomäki,Puistomäen kalliot,Forest,52e81612bcbc57f1066b7a23
Puistomäki,pinjan vauhti auto,Trail,4bf58dd8d48988d159941735
Puistomäki,Kaffehuone,Café,4bf58dd8d48988d16d941735
Puistomäki,City Autohuolto,Gas Station,4bf58dd8d48988d113951735
Puistomäki,isa's hoe house,Strip Club,4bf58dd8d48988d1d6941735
Puistomäki,Loositalo,Concert Hall,5032792091d4c4b30a586d5c
Puistomäki,Puistomäen kenttä,Soccer Field,4cce455aebf7b749d5e191f5
IX,WTC Turku,Business Center,56aa371be4b08b9a8d573517
IX,Amiraalistonkatu,Trailer Park,52f2ab2ebcbc57f1066b8b55
IX,Turku Energia Oy - Åbo Energi Ab,Industrial Estate,56aa371be4b08b9a8d5734d7
IX,Pakkarinpuiston leikkipaikka,Playground,4bf58dd8d48988d1e7941735
IX,Taideakatemia,College Arts Building,4bf58dd8d48988d199941735
IX,puutarhakatu 53,Business Center,56aa371be4b08b9a8d573517
IX,Ravintola Göran,Scandinavian Restaurant,4bf58dd8d48988d1c6941735
IX,Ravintola Vellamo,Buffet,52e81612bcbc57f1066b79f4
IX,Kakolan Työmaa,Construction & Landscaping,5454144b498ec1f095bff2f2
IX,Kirjastobussivarikko,Bus Station,4bf58dd8d48988d1fe931735
IX,Varvintori,Plaza,4bf58dd8d48988d164941735
IX,Pakkarinkatu,Building,4bf58dd8d48988d130941735
IX,Retkipaja,Office,4bf58dd8d48988d124941735
IX,Arkea-ravintola Sigyn / Turun konservatorio,College Cafeteria,4bf58dd8d48988d1a1941735
IX,Linnankadun kirjasto,College Library,4bf58dd8d48988d1a7941735
IX,Köysiratagalleria,Art Gallery,4bf58dd8d48988d1e2931735
IX,Turun Konservatorio,College Arts Building,4bf58dd8d48988d199941735
IX,Topeliuksen alakoulu,School,4bf58dd8d48988d13b941735
IX,topeliuksen koulu,High School,4bf58dd8d48988d13d941735
IX,Sigyn-sali,Concert Hall,5032792091d4c4b30a586d5c
IX,Crichton Sali,Concert Hall,5032792091d4c4b30a586d5c
IX,Veistämönaukio,Park,4bf58dd8d48988d163941735
IX,Veistämöntori,Plaza,4bf58dd8d48988d164941735
IX,Köysiteatteri,Performing Arts Venue,4bf58dd8d48988d1f2931735
IX,Pakkarinpuisto,Dog Run,4bf58dd8d48988d1e5941735
IX,Eversheds Asianajotoimisto Oy,Lawyer,52f2ab2ebcbc57f1066b8b3f
IX,Mittarinkatu,Building,4bf58dd8d48988d130941735
IX,portsan kalliot,Event Space,4bf58dd8d48988d171941735
IX,Nuorten Työpaja Fendari,Building,4bf58dd8d48988d130941735
